6.612840999223086325e-01 6.913019225191753270e-01 7.214188356756181530e-01 7.453378985422022263e-01 7.742339918628713402e-01 8.134843690800855898e-01 8.589150828604505961e-01 9.108447892385486133e-01 9.700306557282654119e-01 1.036001465445259617e+00 1.108086680915705502e+00 1.189692570000217220e+00 1.286912562816967531e+00 1.403334366184885829e+00 1.540304944233710893e+00 1.707767830433045919e+00 1.928871658499390795e+00 2.228999118692790660e+00 2.641714938248461042e+00 3.214107334148907036e+00 4.004849135099562751e+00 5.060892220931720864e+00 6.801295585305074276e+00
1.400019870830941822e-03 1.457623357601823275e-03 1.493701651230630026e-03 1.519948109952278100e-03 1.585108100583651220e-03 1.671851857407989032e-03 1.694469783710431500e-03 1.696304385554133149e-03 1.731771608330502079e-03 1.779399460525591271e-03 1.775122286482979121e-03 1.202192558325576458e-03 9.770542974326260413e-04 5.208858360889233666e-04 2.459285824788413313e-04 1.849351878824058990e-04 1.554386118777474287e-04 3.591327932327169955e-05 3.305497199067535094e-05 2.737405175273215462e-05 6.627125874268415516e-05 1.461380416091606995e-05 6.420382083457966372e-05
