5.117150627561229959e-01 5.328820660401442089e-01 5.503127023968275022e-01 5.759604440512920975e-01 6.079305489697688358e-01 6.450074054728371920e-01 6.873240334781797189e-01 7.344599775507504313e-01 7.860198186452015401e-01 8.445023495682492110e-01 9.141983191157975197e-01 9.977463492665497036e-01 1.096418915489621337e+00 1.217695722370734535e+00 1.378529832237693320e+00 1.598220501717092512e+00 1.903521374004174316e+00 2.335223880773838800e+00 2.957420522482212988e+00 3.866164100213570709e+00 5.404060152205987677e+00
5.674914065381745677e-03 5.808198420713396939e-03 6.069699950271978742e-03 6.637226703567372307e-03 6.822525208435618882e-03 6.886149145046042280e-03 6.915703267188651887e-03 7.403560572928761727e-03 7.863996263656103727e-03 8.359349541437870526e-03 6.217395472319745507e-03 4.019060717793975814e-03 2.898111019808591055e-03 1.369445196403300041e-03 5.804231650913422311e-04 2.034625020029827869e-04 5.805255400718919686e-05 7.457803330718561251e-05 6.976220857435232940e-05 1.236774239753724578e-04 1.309986891880723697e-04
