3.091245251588922716e-01 3.204751369485187573e-01 3.327448018687305109e-01 3.506948648257957601e-01 3.722525038957210097e-01 3.969406340593836791e-01 4.244117961529134675e-01 4.545128509613669543e-01 4.887423502573604583e-01 5.294698778913253800e-01 5.782359976189076489e-01 6.359419647540788256e-01 7.071201457443999638e-01 8.018353795008386076e-01 9.318384824764215368e-01 1.113981914074849700e+00 1.375522927432831555e+00 1.765059769060550288e+00 2.379012773219639776e+00 3.478392139837962471e+00
8.014060572237229757e-03 8.287727613109715716e-03 8.870770532384364068e-03 9.442603139666827516e-03 9.626519604015951886e-03 9.781585927968263622e-03 1.039124254594929464e-02 1.129600536715892091e-02 1.252295141787717996e-02 1.344181877342416273e-02 1.356326666527714504e-02 1.409140550527643136e-02 1.421017516502338061e-02 1.455223536479277255e-02 7.675174011943062743e-03 2.293301322320348556e-03 5.193644957168743652e-04 2.159652297296872961e-04 5.799455654826642391e-05 6.398311865527423229e-04
